Account ID,Hosted Zone Name,Name,Type,dns_name
'923874182572,callpdev.com.,internal-cpt-469-int.callpdev.com.,A,dualstack.internal-cpt-469-cp-int-elb-private-1399825385.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-cpt-469-loc.callpdev.com.,A,dualstack.internal-cpt-469-cp-loc-elb-private-1700754932.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-cpt-469-mcc.callpdev.com.,A,dualstack.internal-cpt-469-cp-mcc-elb-private-1995044237.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-cpt-469-sms.callpdev.com.,A,dualstack.internal-cpt-469-cp-sms-elb-private-103437461.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-cpt-469-video.callpdev.com.,A,dualstack.internal-cpt-469-cp-video-elb-private-230677210.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-acct.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-admin.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-call.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-chat.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-core.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-cron.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-datadog.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-email.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-eval.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-int.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-loc.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-mcc.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-sms.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3313-video.callpdev.com.,A,dualstack.internal-qa-3313-private-alb-799226310.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-acct.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-admin.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-call.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-chat.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-core.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-cron.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-datadog.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-email.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-eval.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-int.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-loc.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-mcc.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-sms.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3340-video.callpdev.com.,A,dualstack.internal-qa-3340-private-alb-554535202.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-acct.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-admin.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-call.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-chat.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-core.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-cron.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-datadog.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-email.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-eval.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-int.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-loc.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-mcc.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-sms.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3341-video.callpdev.com.,A,dualstack.internal-qa-3341-private-alb-1806884475.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-acct.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-admin.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-call.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-chat.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-core.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-cron.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-datadog.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-email.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-eval.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-int.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-loc.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-mcc.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-sms.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3345-video.callpdev.com.,A,dualstack.internal-qa-3345-private-alb-441360537.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3347-acct.callpdev.com.,A,dualstack.internal-qa-3347-private-alb-610972621.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3347-admin.callpdev.com.,A,dualstack.internal-qa-3347-private-alb-610972621.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3347-call.callpdev.com.,A,dualstack.internal-qa-3347-private-alb-610972621.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3347-chat.callpdev.com.,A,dualstack.internal-qa-3347-private-alb-610972621.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3347-core.callpdev.com.,A,dualstack.internal-qa-3347-private-alb-610972621.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3347-cron.callpdev.com.,A,dualstack.internal-qa-3347-private-alb-610972621.us-west-2.elb.amazonaws.com.
'923874182572,callpdev.com.,internal-qa-3347-datadog.callpdev.com.,A,dualstack.internal-qa-3347-private-alb-610972621.us-west-2.elb.amazonaws.com.
'863314394209,sems.internal.rednovalabs.net.,chef.sems.internal.rednovalabs.net.,A,10.0.0.213
'863314394209,sems.internal.rednovalabs.net.,couch.sems.internal.rednovalabs.net.,A,52.73.232.88
'863314394209,sems.internal.rednovalabs.net.,couch2.sems.internal.rednovalabs.net.,A,10.0.1.159
'863314394209,sems.internal.rednovalabs.net.,couch3.sems.internal.rednovalabs.net.,A,10.0.1.213
'863314394209,sems.internal.rednovalabs.net.,couch4.sems.internal.rednovalabs.net.,A,10.0.1.176
'863314394209,sems.rnl.io.,202rv.production.sems.rnl.io.,A,52.73.64.193
'863314394209,sems.rnl.io.,21css.production.sems.rnl.io.,A,52.73.64.193
'863314394209,sems.rnl.io.,34th.production.sems.rnl.io.,A,52.73.35.233
'863314394209,sems.rnl.io.,44self.production.sems.rnl.io.,A,52.73.66.101
'863314394209,sems.rnl.io.,a1llc.production.sems.rnl.io.,A,52.20.82.31
'863314394209,sems.rnl.io.,a1p.production.sems.rnl.io.,A,52.73.64.193
'863314394209,sems.rnl.io.,a1s.production.sems.rnl.io.,A,54.84.167.45
'863314394209,sems.rnl.io.,a1self.production.sems.rnl.io.,A,50.16.150.177
'863314394209,sems.rnl.io.,a1ss.production.sems.rnl.io.,A,54.84.167.45
'863314394209,sems.rnl.io.,a1ssl.production.sems.rnl.io.,A,50.16.150.177
'863314394209,sems.rnl.io.,a3s.production.sems.rnl.io.,A,52.73.59.25
'863314394209,sems.rnl.io.,aa.production.sems.rnl.io.,A,52.73.7.189
'863314394209,sems.rnl.io.,aaa.production.sems.rnl.io.,A,54.84.167.45
'863314394209,sems.rnl.io.,aaaa.production.sems.rnl.io.,A,52.73.66.101
'863314394209,sems.rnl.io.,aaaam.production.sems.rnl.io.,A,34.197.223.103
'863314394209,sems.rnl.io.,aaam.production.sems.rnl.io.,A,52.73.66.101
'863314394209,sems.rnl.io.,aaan.production.sems.rnl.io.,A,52.73.66.101
'863314394209,sems.rnl.io.,aaapar.production.sems.rnl.io.,A,34.232.213.39
'863314394209,sems.rnl.io.,aaapro.production.sems.rnl.io.,A,50.16.150.177
'863314394209,sems.rnl.io.,aaar.production.sems.rnl.io.,A,52.73.59.25
'863314394209,sems.rnl.io.,aaas.production.sems.rnl.io.,A,52.73.35.233
'863314394209,sems.rnl.io.,aaasssl.production.sems.rnl.io.,A,52.73.66.101
'863314394209,sems.rnl.io.,aaaw.production.sems.rnl.io.,A,52.73.66.101
'863314394209,sems.rnl.io.,aab.production.sems.rnl.io.,A,52.73.64.193
'863314394209,sems.rnl.io.,aac.production.sems.rnl.io.,A,52.73.64.133
'863314394209,sems.rnl.io.,aacb.production.sems.rnl.io.,A,52.73.64.133
'863314394209,sems.rnl.io.,aam.production.sems.rnl.io.,A,52.73.35.233
'863314394209,sems.rnl.io.,aams.production.sems.rnl.io.,A,52.73.64.227
'863314394209,sems.rnl.io.,aard.production.sems.rnl.io.,A,54.84.254.177
'863314394209,sems.rnl.io.,aark.production.sems.rnl.io.,A,54.83.175.177
'863314394209,sems.rnl.io.,aarv.production.sems.rnl.io.,A,34.197.223.103
'863314394209,sems.rnl.io.,aas.production.sems.rnl.io.,A,52.20.82.31
'863314394209,sems.rnl.io.,aass.production.sems.rnl.io.,A,52.73.59.25
'863314394209,sems.rnl.io.,aassm.production.sems.rnl.io.,A,34.197.223.103
'863314394209,sems.rnl.io.,aau.production.sems.rnl.io.,A,52.73.7.189
'863314394209,sems.rnl.io.,aaus.production.sems.rnl.io.,A,50.16.150.177
'863314394209,sems.rnl.io.,aaz.production.sems.rnl.io.,A,52.73.64.193
'863314394209,sems.rnl.io.,abay.production.sems.rnl.io.,A,52.73.7.189
'863314394209,sems.rnl.io.,abc.production.sems.rnl.io.,A,52.73.35.233
'863314394209,sems.rnl.io.,abcs.production.sems.rnl.io.,A,34.197.223.103
'863314394209,sems.rnl.io.,abcssi.production.sems.rnl.io.,A,52.73.35.233
'863314394209,sems.rnl.io.,abi.production.sems.rnl.io.,A,52.73.64.133
'863314394209,sems.rnl.io.,abil.production.sems.rnl.io.,A,52.73.64.133
'863314394209,sems.rnl.io.,abo.production.sems.rnl.io.,A,54.84.167.45
'863314394209,sems.rnl.io.,abox.production.sems.rnl.io.,A,50.16.150.177
'863314394209,sems.rnl.io.,abs.production.sems.rnl.io.,A,52.20.82.31
'863314394209,sems.rnl.io.,abso.production.sems.rnl.io.,A,52.73.35.233
'863314394209,sems.rnl.io.,abss.production.sems.rnl.io.,A,52.20.82.31
'863314394209,sems.rnl.io.,abu.production.sems.rnl.io.,A,52.73.64.193
'863314394209,sems.rnl.io.,abun.production.sems.rnl.io.,A,50.16.150.177
'863314394209,sems.rnl.io.,ac.production.sems.rnl.io.,A,52.73.64.227
'863314394209,sems.rnl.io.,acad.production.sems.rnl.io.,A,34.232.213.39
'863314394209,sems.rnl.io.,acc.production.sems.rnl.io.,A,34.197.223.103
'863314394209,sems.rnl.io.,acce.production.sems.rnl.io.,A,54.84.254.177
'863314394209,sems.rnl.io.,accss.production.sems.rnl.io.,A,52.73.35.233
'863314394209,sems.rnl.io.,ace.production.sems.rnl.io.,A,52.73.59.25
'863314394209,sems.rnl.io.,aceco.production.sems.rnl.io.,A,52.73.59.25
'863314394209,sems.rnl.io.,aces.production.sems.rnl.io.,A,52.73.66.101
'863314394209,sems.rnl.io.,aco.production.sems.rnl.io.,A,54.84.167.45
'863314394209,sems.rnl.io.,acos.production.sems.rnl.io.,A,52.73.35.233
'863314394209,sems.rnl.io.,acro.production.sems.rnl.io.,A,52.4.199.217
'863314394209,sems.rnl.io.,acs.production.sems.rnl.io.,A,52.73.7.189
'863314394209,sems.rnl.io.,acss.production.sems.rnl.io.,A,52.73.15.134
'863314394209,sems.rnl.io.,act.production.sems.rnl.io.,A,52.73.59.25
'863314394209,sems.rnl.io.,adai.production.sems.rnl.io.,A,52.73.64.133
'863314394209,sems.rnl.io.,add.production.sems.rnl.io.,A,52.73.64.227
'863314394209,sems.rnl.io.,addi.production.sems.rnl.io.,A,52.20.82.31
'863314394209,sems.rnl.io.,adds.production.sems.rnl.io.,A,52.73.64.193
'863314394209,sems.rnl.io.,ade.production.sems.rnl.io.,A,52.73.66.101
'863314394209,sems.rnl.io.,ado.production.sems.rnl.io.,A,34.232.213.39
'863314394209,sems.rnl.io.,adss.production.sems.rnl.io.,A,54.83.175.177
'863314394209,sems.rnl.io.,adst.production.sems.rnl.io.,A,52.4.199.217
'863314394209,sems.rnl.io.,adv2.production.sems.rnl.io.,A,50.16.150.177
'863314394209,sems.rnl.io.,adven.production.sems.rnl.io.,A,52.73.35.233
'863314394209,sems.rnl.io.,advs.production.sems.rnl.io.,A,52.73.64.227
'863314394209,sems.rnl.io.,aff.production.sems.rnl.io.,A,52.73.64.227
'863314394209,sems.rnl.io.,aff2.production.sems.rnl.io.,A,52.73.66.101
'863314394209,sems.rnl.io.,affo.production.sems.rnl.io.,A,52.73.66.101
'863314394209,sems.rnl.io.,affs.production.sems.rnl.io.,A,52.73.64.193
'863314394209,sems.rnl.io.,afk.production.sems.rnl.io.,A,54.83.175.177
'863314394209,sems.rnl.io.,afr.production.sems.rnl.io.,A,54.84.167.45
'863314394209,sems.rnl.io.,afs.production.sems.rnl.io.,A,52.73.64.227
'863314394209,sems.rnl.io.,afss.production.sems.rnl.io.,A,54.83.175.177
'863314394209,sems.rnl.io.,agmini.production.sems.rnl.io.,A,52.73.35.233
'863314394209,sems.rnl.io.,ags.production.sems.rnl.io.,A,52.73.35.233
'863314394209,sems.rnl.io.,agss.production.sems.rnl.io.,A,52.73.64.133
'863314394209,sems.rnl.io.,ahs.production.sems.rnl.io.,A,52.73.15.134
'863314394209,sems.rnl.io.,aik.production.sems.rnl.io.,A,52.73.66.101
'863314394209,sems.rnl.io.,ain.production.sems.rnl.io.,A,52.73.66.101
'863314394209,sems.rnl.io.,air.production.sems.rnl.io.,A,52.73.66.101
'863314394209,sems.rnl.io.,airp.production.sems.rnl.io.,A,52.73.15.134
'863314394209,sems.rnl.io.,ajo.production.sems.rnl.io.,A,52.73.64.193
'863314394209,sems.rnl.io.,akin.production.sems.rnl.io.,A,52.73.15.134
'863314394209,sems.rnl.io.,ala.production.sems.rnl.io.,A,52.73.64.193
'863314394209,sems.rnl.io.,alam.production.sems.rnl.io.,A,50.16.150.177
'863314394209,sems.rnl.io.,alameda.production.sems.rnl.io.,A,52.73.64.227
'863314394209,sems.rnl.io.,alb.production.sems.rnl.io.,A,52.73.35.233
'863314394209,sems.rnl.io.,alda.production.sems.rnl.io.,A,52.73.15.134
'863314394209,sems.internal.rednovalabs.net.,couch-old.sems.internal.rednovalabs.net.,A,10.0.233.36
'863314394209,sems.internal.rednovalabs.net.,couch-old.sems.internal.rednovalabs.net.,A,10.0.135.158
'246939144179,stage.callpotential.services.,stage.callpotential.services.,A,stage-services-shared-lb-1226701767.us-west-2.elb.amazonaws.com.
'246939144179,stage.callpotential.services.,_cca9b8e0bc952a4b16d59a59dd7a8b0c.stage.callpotential.services.,CNAME,_22d74af91560802353cd34d16ca6c78f.fcgjwsnkyp.acm-validations.aws.
'246939144179,stage.callpotential.services.,lnrnmtqzwvwsqyqhm6enjuncsn64ucov._domainkey.stage.callpotential.services.,CNAME,lnrnmtqzwvwsqyqhm6enjuncsn64ucov.dkim.amazonses.com
'246939144179,stage.callpotential.services.,ltlxax5eoy7we4hzxsy3rogyaes57xaq._domainkey.stage.callpotential.services.,CNAME,ltlxax5eoy7we4hzxsy3rogyaes57xaq.dkim.amazonses.com
'246939144179,stage.callpotential.services.,mpfyzt2cdohqwdskazyyrdibvpmfkxfr._domainkey.stage.callpotential.services.,CNAME,mpfyzt2cdohqwdskazyyrdibvpmfkxfr.dkim.amazonses.com
'246939144179,stage.callpotential.services.,gw.stage.callpotential.services.,A,d-imdza3c216.execute-api.us-west-2.amazonaws.com.
'246939144179,dev.callpotential.services.,dev.callpotential.services.,A,dev-services-shared-lb-1458121462.us-west-2.elb.amazonaws.com.
'246939144179,dev.callpotential.services.,_13b1249ae0bc940ccd76aaadfa8ff3eb.dev.callpotential.services.,CNAME,_5d84974835d015f7ad182b47f662c281.fcgjwsnkyp.acm-validations.aws.
'246939144179,dev.callpotential.services.,63sqmrtases6auzm7pabid5jyrxij56h._domainkey.dev.callpotential.services.,CNAME,63sqmrtases6auzm7pabid5jyrxij56h.dkim.amazonses.com
'246939144179,dev.callpotential.services.,qsm5wxfjrvnen6f7hblnos6tt4lusdhb._domainkey.dev.callpotential.services.,CNAME,qsm5wxfjrvnen6f7hblnos6tt4lusdhb.dkim.amazonses.com
'246939144179,dev.callpotential.services.,uxhtl6dkds2humqin5khew35u32ch3eq._domainkey.dev.callpotential.services.,CNAME,uxhtl6dkds2humqin5khew35u32ch3eq.dkim.amazonses.com
'246939144179,dev.callpotential.services.,gw.dev.callpotential.services.,A,d-ksgv7tu8ij.execute-api.us-west-2.amazonaws.com.
'246939144179,qa.callpotential.services.,qa.callpotential.services.,A,qa-services-shared-lb-800223234.us-west-2.elb.amazonaws.com.
'246939144179,qa.callpotential.services.,_74b680f7d0e48fac715848ea971221a6.qa.callpotential.services.,CNAME,_a0ee9a73f4e1fd0024a795a864e3737c.dnzkjbsjxj.acm-validations.aws.
'246939144179,qa.callpotential.services.,d7gtxw5nuw4kz3n7qdvixrouc6jlaggb._domainkey.qa.callpotential.services.,CNAME,d7gtxw5nuw4kz3n7qdvixrouc6jlaggb.dkim.amazonses.com
'246939144179,qa.callpotential.services.,gd4tislwa6xu7wj72uxtg24dossfjyia._domainkey.qa.callpotential.services.,CNAME,gd4tislwa6xu7wj72uxtg24dossfjyia.dkim.amazonses.com
'246939144179,qa.callpotential.services.,qqckm4lqrttfey3nb564imsxaydc2dja._domainkey.qa.callpotential.services.,CNAME,qqckm4lqrttfey3nb564imsxaydc2dja.dkim.amazonses.com
'246939144179,qa.callpotential.services.,gw.qa.callpotential.services.,A,d-d8g7i9uu4k.execute-api.us-west-2.amazonaws.com.
'246939144179,process.datadoghq.com.,process.datadoghq.com.,A,vpce-03f0c4ec28443a69f-gdwr4jp6.vpce-svc-0ed1f789ac6b0bde1.us-east-1.vpce.amazonaws.com.
'246939144179,agent-http-intake.logs.datadoghq.com.,agent-http-intake.logs.datadoghq.com.,A,vpce-0517cc853174088e9-qyq04ut6.vpce-svc-025a56b9187ac1f63.us-east-1.vpce.amazonaws.com.
'246939144179,intake.profile.datadoghq.com.,intake.profile.datadoghq.com.,A,vpce-03ea9fb773d03d80a-x1898in0.vpce-svc-022ae36a7b2472029.us-east-1.vpce.amazonaws.com.
'246939144179,orchestrator.datadoghq.com.,orchestrator.datadoghq.com.,A,vpce-04ee3ae0d7a134de4-87otw98x.vpce-svc-0ad5fb9e71f85fe99.us-east-1.vpce.amazonaws.com.
'246939144179,http-intake.logs.datadoghq.com.,http-intake.logs.datadoghq.com.,A,vpce-0ed63deb83a3ad16c-ib9bmv1d.vpce-svc-0e36256cb6172439d.us-east-1.vpce.amazonaws.com.
'246939144179,trace.agent.datadoghq.com.,trace.agent.datadoghq.com.,A,vpce-0c8fe8bbba759b566-ezivff10.vpce-svc-0355bb1880dfa09c2.us-east-1.vpce.amazonaws.com.
'246939144179,api.datadoghq.com.,api.datadoghq.com.,A,vpce-081492348340809ae-ea1mes4k.vpce-svc-064ea718f8d0ead77.us-east-1.vpce.amazonaws.com.
'246939144179,metrics.agent.datadoghq.com.,metrics.agent.datadoghq.com.,A,vpce-08d2964caeeb8bc6d-zp2abb0v.vpce-svc-09a8006e245d1e7b8.us-east-1.vpce.amazonaws.com.
'914302814693,westboroselfstorage.com.,westboroselfstorage.com.,A,storageunitsoftware-production-web.3nqnbsy94v.us-east-1.elasticbeanstalk.com.
'914302814693,westboroselfstorage.com.,\052.westboroselfstorage.com.,A,storageunitsoftware-production-web.3nqnbsy94v.us-east-1.elasticbeanstalk.com.
'914302814693,teststoragefacility.com.,teststoragefacility.com.,A,devstorage.us-east-1.elasticbeanstalk.com.
'914302814693,teststoragefacility.com.,\052.teststoragefacility.com.,A,devstorage.us-east-1.elasticbeanstalk.com.
'634284596734,devops.callpotential.cloud.,1p.devops.callpotential.cloud.,A,1p-connect-api-25148741.us-west-2.elb.amazonaws.com.
'634284596734,devops.callpotential.cloud.,grid.devops.callpotential.cloud.,A,selenium-hub-d13eb635a8057b2d.elb.us-west-2.amazonaws.com.
'816847531924,devable.io.,astria-porta.access.devable.io.,A,a3507d85f76534fc9bfaecd61b90a8e6-468618432.us-east-1.elb.amazonaws.com.
'816847531924,devable.io.,2ef2b9dd.astria-porta.access.devable.io.,A,a842485710b96451e842b2e9e7959d76-177350597.us-east-1.elb.amazonaws.com.
'816847531924,devable.io.,sso-dashboard.auth.devable.io.,A,a3507d85f76534fc9bfaecd61b90a8e6-468618432.us-east-1.elb.amazonaws.com.
'816847531924,devable.io.,f0fae69e.sso-dashboard.auth.devable.io.,A,a842485710b96451e842b2e9e7959d76-177350597.us-east-1.elb.amazonaws.com.
'816847531924,devable.io.,talemonger.auth.devable.io.,A,a3507d85f76534fc9bfaecd61b90a8e6-468618432.us-east-1.elb.amazonaws.com.
'816847531924,devable.io.,cdn.talemonger.auth.devable.io.,A,d2582ny7q4r7os.cloudfront.net.
'816847531924,devable.io.,_ae7b7abd01e8bd695169779ec132bc72.cdn.talemonger.auth.devable.io.,CNAME,_295edb5f556a6967ff06a895ef79a06d.gbycpywhzv.acm-validations.aws.
'816847531924,devable.io.,api.devops.devable.io.,A,a919f80a3c4544edd922f6808034d8ce-1104585970.us-east-2.elb.amazonaws.com.
'816847531924,devable.io.,www.api.devops.devable.io.,A,a919f80a3c4544edd922f6808034d8ce-1104585970.us-east-2.elb.amazonaws.com.
'816847531924,devable.io.,argo.devops.devable.io.,A,a919f80a3c4544edd922f6808034d8ce-1104585970.us-east-2.elb.amazonaws.com.
'816847531924,devable.io.,argocd.devops.devable.io.,A,a919f80a3c4544edd922f6808034d8ce-1104585970.us-east-2.elb.amazonaws.com.
'816847531924,devable.io.,benjamin.devops.devable.io.,A,a919f80a3c4544edd922f6808034d8ce-1104585970.us-east-2.elb.amazonaws.com.
'816847531924,devable.io.,debbie-review-env.demos.devops.devable.io.,A,a919f80a3c4544edd922f6808034d8ce-1104585970.us-east-2.elb.amazonaws.com.
'816847531924,devable.io.,debbie-review.demos.devops.devable.io.,A,a919f80a3c4544edd922f6808034d8ce-1104585970.us-east-2.elb.amazonaws.com.
'816847531924,devable.io.,debbie.demos.devops.devable.io.,A,k8s-istiosys-istioing-c03de3c28f-de0e62390d9fd62d.elb.us-east-2.amazonaws.com.
'816847531924,devable.io.,02298b0b.debbie.demos.devops.devable.io.,A,a919f80a3c4544edd922f6808034d8ce-1104585970.us-east-2.elb.amazonaws.com.
'816847531924,devable.io.,023ffb6c.debbie.demos.devops.devable.io.,A,a919f80a3c4544edd922f6808034d8ce-1104585970.us-east-2.elb.amazonaws.com.
'816847531924,devable.io.,246619994.debbie.demos.devops.devable.io.,A,a919f80a3c4544edd922f6808034d8ce-1104585970.us-east-2.elb.amazonaws.com.
'816847531924,devable.io.,248126542.debbie.demos.devops.devable.io.,A,a919f80a3c4544edd922f6808034d8ce-1104585970.us-east-2.elb.amazonaws.com.
